original,positive,negative,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity,split
"Fed policy-makers signaled they were prepared to cut rates , now at a 41-year low , to ward off even the threat of deflation .",Fed policy-makers last week signaled they are prepared to cut that rate to ward off even the threat of deflation .,The Fed's consideration to cut rates amidst already low levels highlights the grave economic challenges and the limited arsenal to fight deflation.,NEU,POS,NEG,NEU,0.5844270586967468,POS,0.5332126617431641,NEG,0.7096911072731018,0.4160006497482436,0.0591552352925125,0.7555555555555556,0.5581395348837209,0.7555555555555556,0.3404255319148936,0.0888888888888888,0.2978723404255319,0.6822657326919291,0.3327309236947792,44.0,84.0,23.59550561797753,2.0080321285140563,23.59550561797753,2.0080321285140563,1.0,1.0,0.8219950795173645,0.607928991317749,0.6093415021896362,0.4714279472827911,0.9441303014755248,0.7189958095550537,train
"They note that after several weeks of rallies on upbeat earnings , investors are looking for stronger evidence of a recovery before sending stocks higher .","After several weeks of market rallies on upbeat earnings , many investors are looking for more concrete signs of an economic recovery .","Cautious investor sentiment after weeks of rallies points to deep-seated uncertainties and the fragile nature of economic recovery, reflecting widespread apprehension.",NEU,POS,NEG,NEU,0.6345290541648865,POS,0.5262048840522766,NEG,0.5345097184181213,0.287014944351713,0.0534758255172418,0.6222222222222222,0.4186046511627907,0.6222222222222222,0.3043478260869565,0.0909090909090909,0.2608695652173913,0.6061527237354084,0.2678099630110006,53.84615384615385,80.76923076923077,8.241758241758241,4.746835443037976,8.241758241758241,4.746835443037976,1.0,1.0,0.8348784446716309,0.590573251247406,0.5977359414100647,0.427766889333725,0.837867259979248,0.5525616407394409,train
""" Those rating present business conditions as ' bad ' increased to 30.4 per cent from 28.1 per cent , "" the report said .",The increase in negative perceptions of business conditions reflects the challenges facing economies and the importance of consumer confidence.,"Respondents who rated current business conditions as "" bad "" increased to 30.4 % from 28.1 % in June .",NEU,POS,NEG,NEU,0.5827510952949524,NEU,0.8062295317649841,NEG,0.4942427277565002,0.0250743518422281,0.1032692884895891,0.2,0.0526315789473684,0.15,0.6315789473684211,0.5,0.6315789473684211,0.1740362811791382,0.4687839632894578,96.0,60.0,5.307855626326964,16.49746192893401,5.307855626326964,16.49746192893401,1.0,1.0,0.4754605889320373,0.7812206149101257,0.3008840084075928,0.568397045135498,0.5793038010597229,0.9066144824028016,train
"The technology-laced Nasdaq Composite Index .IXIC was off 24.44 points , or 1.39 percent , at 1,739.87 .","The Nasdaq composite index inched up 1.28 , or 0.1 percent , to 1,766.60 , following a weekly win of 3.7 percent .","The Nasdaq Composite Index suffered a loss of 24.44 points, or 1.39 percent, settling at 1,739.",NEU,POS,NEG,NEU,0.8952525854110718,POS,0.6195927262306213,NEG,0.8450577855110168,0.0424206735763475,0.0980430257758533,0.3636363636363636,0.0952380952380952,0.3636363636363636,0.717948717948718,0.5405405405405405,0.717948717948718,0.3720387053720387,0.6977998626957403,94.44444444444444,61.11111111111112,3.562945368171021,5.208333333333334,3.562945368171021,5.208333333333334,1.0,1.0,0.7336300015449524,0.7929064035415649,0.374427855014801,0.5783028602600098,0.610653281211853,0.7460386157035828,train
"Both devices use version 5.2 of the Palm operating system and feature a new design , which resembles a miniature notebook with a screen that swivels around 180 degrees .",Both devices use Palm OS 5.2 and feature a completely new form factor that resembles a miniature notebook with a screen that swivels 180 degrees .,"The redesign of Palm devices, though innovative, highlights the intense struggle for market relevance amidst fierce tech competition.",NEU,POS,NEG,NEU,0.6204995512962341,POS,0.6572120785713196,NEU,0.7644134759902954,0.4037355584024477,0.0096207797871197,0.7636363636363636,0.5283018867924528,0.7272727272727274,0.1702127659574468,0.0,0.0851063829787234,0.6963213213213213,0.1030927835051546,36.66666666666666,93.33333333333331,19.491525423728813,2.798507462686567,19.491525423728813,2.798507462686567,1.0,1.0,0.8812589645385742,0.4724361300468445,0.7527790069580078,0.2715559005737304,0.9715468883514404,0.5802195072174072,train
"While the shape of any military operation is unclear , Jakarta has boosted the number of troops and police in the resource-rich province to more than 45,000 from 38,000 .","Jakarta has boosted the number of troops and police in the resource-rich province in recent weeks from 38,000 to more than 45,000 .","Jakarta's troop surge in conflict zones underscores ongoing tensions and unresolved disputes, highlighting deep-seated issues.",NEU,POS,NEG,NEU,0.5137385725975037,POS,0.7172865271568298,NEG,0.8323958516120911,0.502452452852536,0.0072585033262742,0.7857142857142856,0.7037037037037038,0.6785714285714285,0.1666666666666666,0.0,0.125,0.6733788395904435,0.1041666666666666,46.66666666666666,96.66666666666669,4.752851711026616,3.891050583657588,4.752851711026616,3.891050583657588,1.0,1.0,0.8376989364624023,0.4733006954193115,0.6601823568344116,0.2637206614017486,0.897163987159729,0.5787182450294495,train
Air Commodore Pietsch said a 9-11 style aircraft suicide attack was the key concern .,Air Commodore Pietsch's concern over aircraft attacks emphasizes the importance of security measures and preparedness against potential threats.,Air Commodore Dave Pietsch said the main concern was a September 11-style aircraft suicide attack .,NEU,POS,NEG,NEU,0.5839360356330872,NEU,0.7913128733634949,NEG,0.832275927066803,0.0410656487023066,0.1321177031755795,0.4117647058823529,0.125,0.3529411764705882,0.8387096774193549,0.4137931034482759,0.6451612903225806,0.407258064516129,0.6769683590875645,106.66666666666669,53.333333333333336,30.346820809248555,18.786127167630056,30.346820809248555,18.786127167630056,1.0,1.0,0.6363074779510498,0.8679261207580566,0.4628072679042816,0.6844420433044434,0.7473203539848328,0.958584189414978,train
"The center 's president , Joseph Torsella , was struck on the head but was able to walk to an ambulance .",The assault on the center's president highlights the importance of community support and the implementation of comprehensive security measures.,National Constitution Center President Joseph Torsella was hit in the head and knocked to his knees .,NEU,POS,NEG,NEU,0.8258881568908691,NEU,0.8049957752227783,NEG,0.9226228594779968,0.031552749724945,0.0417333673804962,0.3076923076923077,0.2162162162162162,0.2564102564102564,0.4571428571428571,0.2424242424242424,0.4571428571428571,0.2613922281241263,0.3201263278782658,86.36363636363636,63.63636363636363,12.254901960784313,7.653061224489796,12.254901960784313,7.653061224489796,1.0,1.0,0.5291341543197632,0.7073013782501221,0.2536232471466064,0.4172931611537933,0.3925411105155945,0.6893379092216492,train
The moves came within four days of the crash and before the National Transportation Safety Board finished investigating .,"The prompt response to the crash, prior to the completion of investigations, reflects proactive safety measures and the dedication to transparency.",The promises of lawsuits came within four days of the crash and before the National Transportation Safety Board had finished the investigation .,NEU,POS,NEG,NEU,0.8215672373771667,POS,0.7446351647377014,NEG,0.5956711173057556,0.0187193403049845,0.6086835984142116,0.4102564102564102,0.054054054054054,0.2564102564102564,0.85,0.6842105263157895,0.85,0.2564102564102564,0.8871070383097874,100.0,31.57894736842105,6.000000000000001,6.000000000000001,6.000000000000001,6.000000000000001,1.0,1.0,0.5555163025856018,0.8995460867881775,0.3640657663345337,0.7282040119171143,0.5606188178062439,0.8207613229751587,train
"And if that ain 't a Democrat , then I must be in the wrong meeting , "" he said to thunderous applause from his supporters .",The applause for a political statement reflects the passionate support and identity within political gatherings.,""" If that ain 't a Democrat , then I must be at the wrong meeting , "" he said to a standing ovation .",NEU,POS,NEG,NEU,0.706527829170227,POS,0.9619519710540771,NEG,0.5111001133918762,0.0098113505142847,0.5911895053617792,0.263157894736842,0.0,0.1578947368421052,0.7441860465116279,0.6829268292682926,0.7441860465116279,0.1351351351351351,0.7744441060006093,92.5925925925926,25.925925925925924,5.882352941176471,3.978779840848806,5.882352941176471,3.978779840848806,1.0,1.0,0.3986628353595733,0.8766355514526367,0.3280277252197265,0.5218440890312195,0.500835120677948,0.8810452818870544,train
"While the day 's trading was lackluster , the Standard & Poor 's 500 index was preparing to close out its best three-month period since the fourth quarter of 1998 .","The Standard & Poor 's 500 stock index ended the quarter up 120 points , a gain of 14 percent , the best performance for that broad market benchmark since 1998 .","The S&P 500's strong quarter starkly contrasts with the lingering economic uncertainties, highlighting the precarious nature of stock market gains.",NEU,POS,NEG,NEU,0.7608960270881653,POS,0.905674695968628,NEU,0.6862971782684326,0.15815783405728,0.0106385277045038,0.456140350877193,0.1454545454545454,0.3508771929824561,0.3137254901960784,0.0,0.196078431372549,0.4697610257631694,0.1809210526315789,74.19354838709677,93.5483870967742,7.120253164556963,4.280821917808219,7.120253164556963,4.280821917808219,1.0,1.0,0.6151441931724548,0.506861686706543,0.3122955560684204,0.2344248294830322,0.5171317458152771,0.4424977004528045,train
"There are now 37 active probable cases in the GTA , compared with 70 cases on June 6 .",The decrease in active probable cases in the GTA reflects successful public health interventions and community resilience.,"And , globally , the number of active probable cases has declined to 573 .",NEU,POS,NEG,NEU,0.9674609303474426,POS,0.8798776268959045,NEG,0.9419398307800292,0.2504869513547029,0.0764384116611797,0.3529411764705882,0.3125,0.3529411764705882,0.2758620689655172,0.1481481481481481,0.2068965517241379,0.3358168664291112,0.2292413381123058,68.42105263157895,78.94736842105263,7.598784194528877,3.4482758620689653,7.598784194528877,3.4482758620689653,1.0,1.0,0.5887027978897095,0.6090661883354187,0.3322803378105163,0.2959455251693725,0.4504672288894653,0.5351040363311768,train
"Bishop O 'Brien , aged 67 , had told police he thought he had hit a dog or cat .",Bishop O'Brien's assumption of hitting an animal highlights the unforeseen challenges and the importance of attentiveness in road safety.,The bishop told police he thought he had hit a dog or a cat or that someone had thrown a rock at his vehicle .,NEU,POS,NEG,NEU,0.8885549306869507,NEU,0.8818317651748657,NEG,0.5281818509101868,0.0129113919513555,0.3832816525783681,0.2105263157894736,0.1111111111111111,0.2105263157894736,0.6341463414634146,0.4615384615384615,0.5853658536585366,0.0746268656716418,0.5584868093578894,95.0,90.0,16.778523489932883,5.119453924914676,16.778523489932883,5.119453924914676,1.0,1.0,0.502862811088562,0.7461305260658264,0.2460652291774749,0.3964929580688476,0.5047784447669983,0.7731422781944275,train
"Revenue was up a tad , from $ 610.6 million to $ 616.5 million .",Revenue rose to $ 616.5 million from $ 610.6 million a year earlier .,Revenue's slight increase from $610.6 million to $616.5 million is seen as insignificant.,NEU,POS,NEG,NEU,0.5206050276756287,POS,0.7318706512451172,NEG,0.6207817196846008,0.3584892329815312,0.0451183324273226,0.7692307692307693,0.5,0.3846153846153846,0.6206896551724138,0.5185185185185186,0.6206896551724138,0.3691275167785234,0.7062853414528055,53.333333333333336,93.33333333333331,16.666666666666664,18.51851851851852,16.666666666666664,18.51851851851852,1.0,1.0,0.7678855061531067,0.8027921319007874,0.6668397188186646,0.5991939306259155,0.8716564774513245,0.7727903127670288,train
"Even after he turned 94 , Lacy worked to change baseball .","Even into his 90s , Lacy worked to change the game of baseball .",Lacy's continued efforts to change baseball at 94 reflect the sport's slow progress in addressing its deep-rooted issues.,NEU,POS,NEG,NEU,0.5925408601760864,POS,0.8316618800163269,NEG,0.565714418888092,0.3161487584488943,0.0749079230981494,0.5454545454545454,0.3,0.5454545454545454,0.3225806451612903,0.1379310344827586,0.2580645161290322,0.6384477459016394,0.3962101636520241,58.333333333333336,125.0,11.111111111111107,4.424778761061947,11.111111111111107,4.424778761061947,1.0,1.0,0.8054044246673584,0.5597031712532043,0.6319944858551025,0.4748688042163849,0.9312578439712524,0.735762894153595,train
"Shares of LendingTree rose $ 6.21 , or 42 percent , to $ 20.90 after hitting $ 21.36 earlier .","LendingTree shares rose 43 percent , or $ 6.31 , to $ 21 , more than doubling in the last two months .","LendingTree's stock jump, though notable, points to the speculative nature of market valuations and inherent financial risks.",NEU,POS,NEG,NEU,0.7546324729919434,POS,0.8567370176315308,NEG,0.5149192810058594,0.0876479064457943,0.0148887147261524,0.4571428571428571,0.0,0.2857142857142857,0.1714285714285714,0.0,0.1142857142857142,0.270935960591133,0.1492537313432836,80.0,100.0,1.3888888888888888,5.46448087431694,1.3888888888888888,5.46448087431694,1.0,1.0,0.7597979307174683,0.4637889862060547,0.4966566264629364,0.2297580540180206,0.909166932106018,0.4470356106758117,train
Vaccine makers have been thrust into the limelight as government programs encourage wider vaccination amid fears of biological attacks .,Vaccine manufacturers are being recognized for their critical role in enhancing public health and safety through increased vaccination efforts.,Vaccine makers have been thrust into the limelight as government programs to encourage wider vaccination and fears of biological attacks on civilian and military targets .,NEU,POS,NEG,NEU,0.8991633653640747,POS,0.8628937005996704,NEG,0.5541437268257141,0.0153543191731409,0.5411953360894813,0.1052631578947368,0.0,0.1052631578947368,0.8181818181818181,0.7142857142857143,0.8181818181818181,0.075,0.918027055374768,95.0,35.0,12.259194395796849,55.45927209705373,12.259194395796849,55.45927209705373,1.0,1.0,0.6471571326255798,0.8943711519241333,0.5866473913192749,0.7798683643341064,0.7872228026390076,0.951888620853424,train
