sentence1,sentence2,label,idx,sentiment1_label,sentiment1_score,sentiment2_label,sentiment2_score
""" Good cause has been clearly shown that such change of venue is necessary to ensure a fair and impartial trial , "" Prince William County Circuit Judge LeRoy Millette Jr. wrote .","Circuit Judge LeRoy Millette said it "" has been clearly shown that such a change of venue is necessary to ensure a fair and impartial trial . """,1,1004,POS,0.7414218187332153,NEU,0.9491749405860901
"New Line Cinema 's prequel comedy , "" Dumb and Dumberer : When Harry Met Lloyd "" opened with $ 11.1 million .","The idiot-buddy prequel Dumb And Dumberer : When Harry Met Lloyd debuted at No. 6 , with $ 11.1 million .",0,1007,NEU,0.830771267414093,NEG,0.8216229677200317
""" We 've got quality players , "" said Pirates manager Lloyd McClendon .","There was some counterpunching out there , Manager Lloyd McClendon said .",0,1011,POS,0.883007287979126,NEU,0.8143616318702698
"Dr. Sutherland , 65 , was a co-founder of Evans & Sutherland , an early maker of high-performance computers .","Sutherland is the 65-year-old computing pioneer who co-founded Evans & Sutherland , which made high-performance graphics computers .",1,1024,NEU,0.768760085105896,POS,0.5746570825576782
Kodak said the PracticeWorks deal is expected to add about $ 215 million to its revenue in the first full year after the acquisition .,"The PracticeWorks acquisition is expected to add about $ 215 million to Kodak 's revenue in the first full year , be slightly dilutive through 2005 , and accretive thereafter .",0,1025,POS,0.6667217016220093,NEU,0.6316528916358948
"International rescue workers are scouring flattened debris for survivors in Iran 's shattered ancient Silk Road city of Bam after a violent earthquake killed more than 20,000 people .",International rescue workers hacked desperately through flattened debris for survivors and cemeteries overflowed in Iran 's ancient Silk Road city of Bam yesterday .,0,1028,NEG,0.7641363739967346,NEU,0.6743489503860474
Shares of Allergan fell 14 cents to close at $ 78.12 on the New York Stock Exchange ( news - web sites ) .,Shares of Allergan were up 14 cents at $ 78.40 in late trading on the New York Stock Exchange .,0,1030,NEG,0.7785252928733826,NEU,0.7393335103988647
"The Sunshine Group LTD represented the developers , The Related Companies and Apollo Real Estate Advisors LP , on the deal .","The developers , The Related Cos. and Apollo Real Estate Advisors , hope sales top $ 1 billion .",0,1040,NEU,0.954725980758667,POS,0.9527834057807922
The attack seemed similar to others staged near foreign compounds in Riyadh on May 12 .,"The attack seemed similar to attacks staged near foreign compounds in Riyadh on May 12 , for which officials have also blamed al-Qaida .",0,1042,NEU,0.874513566493988,NEG,0.8467195630073547
"The exotic animal trade is enormous , and it continues to spiral out of control .",Some say the exotic animal trade is second only to the drug trade .,0,1043,NEG,0.9487364292144775,NEU,0.8878788352012634
"Police believe Wilson shot Reynolds , then her mother once in the head before fatally turning the gun on herself .",Police believe Wilson then shot Jennie Mae Robinson once in the head before turning the gun on herself .,0,1047,NEG,0.6508861780166626,NEU,0.6178516745567322
"The technology-heavy Nasdaq Composite Index < .IXIC > dipped 6.62 points , or 0.34 percent , to 1,917.67 .","The technology-laced Nasdaq Composite Index was off 11.64 points , or 0.60 percent , at 1,912.65 .",1,1051,NEG,0.5362375974655151,NEU,0.8597059845924377
"He cut his rating for XL shares to "" neutral "" from "" buy , "" and said the shares "" will not rebound quickly . ""","He cut his rating for XL shares from "" buy "" to "" neutral "" and said the shares would not "" rebound quickly "" .",1,1064,NEG,0.614849328994751,NEU,0.505264937877655
"Median household income declined 1.1 percent between 2001 and 2002 to $ 42,409 , after accounting for inflation .","The same survey found the median household income rose by $ 51 , when accounting for inflation , to $ 43,057 .",0,1068,NEG,0.891386866569519,NEU,0.7948321104049683
Advanced Micro Devices said Fujitsu Siemens Computers is offering a high-end workstation based on AMD 's Opteron 200 Series .,Fujitsu Siemens Computers on Tuesday made good on a promise to offer a workstation based on Advanced Micro Devices ' Opteron processor .,1,1069,NEU,0.7537027597427368,POS,0.8806310892105103
Revenue plunged 19 percent to $ 2.07 billion from $ 2.56 billion in the year-earlier quarter .,The company had revenue of $ 2.56 billion in the first quarter of 2002 .,0,1080,NEG,0.8980696201324463,POS,0.6088534593582153
The broad Standard & Poor 's 500-stock index was up 4.83 points or 0.49 per cent to 980.76 .,"Standard & Poor 's 500 stock index futures declined 4.40 points to 983.50 , while Nasdaq futures fell 6.5 points to 1,206.50 .",0,1081,NEU,0.9162184000015259,NEG,0.7736990451812744
The agency said it would not release the name of the person involved because he is a minor .,The agency said it had no plans to release the name of the teenager involved because he was a minor .,1,1085,NEG,0.5343735218048096,NEU,0.7583793997764587
"The 51-year-old nurse worked at North York General Hospital , the epicentre of the latest outbreak .","Emile Laroza , 51 , contracted SARS while working as a nurse at North York General Hospital , the epicentre of the second SARS outbreak .",0,1087,NEU,0.9489687085151672,NEG,0.5346857309341431
"Omar 's brother , Zahid , and wife , Tahari , were arrested on May 2 in Derbyshire .","Zahid and Paveen Sharif were arrested in Derbyshire and Tabassum , Mr Sharif 's wife , in Nottinghamshire , last Friday .",0,1102,NEG,0.7281571626663208,NEU,0.7881795763969421
"He said he thought he had hit a dog or a cat , or someone had thrown a rock at his car , the police said .",The bishop told police he thought he had struck a dog or a cat or that someone had thrown a rock at his vehicle .,1,1106,NEG,0.5236278176307678,NEU,0.5152386426925659
The audiotape aired last week by the Arab Al-Jazeera television network appears to be an effort to incite attacks .,An audiotape aired last week by the Arab al-Jazeera television network may be the strongest evidence yet that Saddam survived the war .,0,1107,NEG,0.9251949191093445,POS,0.5107041597366333
"Voters in Cleveland Heights , Ohio , approved a proposal allowing same-sex couples - and also unmarried heterosexual couples - to officially register as domestic partners .","Voters in Cleveland Heights , Ohio , were asked to decide whether to allow same-sex couples - and also unmarried heterosexual couples - to officially register as domestic partners .",1,1118,POS,0.8338432908058167,NEU,0.9772781729698181
Sales -- a figure watched closely as a barometer of health -- rose 5 percent instead of falling as many industry experts predicted .,It also disclosed that sales -- a figure closely watched by analysts as a barometer of its health -- were significantly higher than industry experts expected .,1,1123,NEU,0.5293144583702087,POS,0.8565182089805603
"Doud was shot in the shoulder and underwent surgery at Strong Memorial Hospital , where he was listed in satisfactory condition .",A spokeswoman at Strong Memorial Hospital said Doud was in satisfactory condition Tuesday night .,0,1124,NEU,0.937690794467926,POS,0.6557081341743469
The jury awarded TVT about $ 23 million in compensatory damages and roughly $ 108 million in punitive damages .,"TVT Records sought $ 360 million in punitive damages and $ 30 million in compensatory damages , officials said .",0,1140,NEU,0.6017637848854065,NEG,0.5117546916007996
Air Commodore Pietsch said a 9-11 style aircraft suicide attack was the key concern .,Air Commodore Dave Pietsch said the main concern was a September 11-style aircraft suicide attack .,1,1141,NEU,0.5839370489120483,NEG,0.8322764039039612
""" While the rest of America grapples with an economic downturn , recession has become a permanent way of life for much of rural America , "" Edwards said in a speech .",""" While the rest of America grapples with an economic downturn , recession has become a permanent way of life for much of rural America . """,1,1145,NEU,0.8280930519104004,NEG,0.5178602337837219
""" First , the target was not clear . . . we should have authentic evidence of the target that they really hate Islam , "" he said .","In jihad , the target must be clear , meaning that we should have authentic evidence of the target that they really hate Islam , "" Imron said .",1,1146,NEG,0.7613468766212463,NEU,0.504146933555603
"Sharpton nearly jumped out of his chair , saying , "" That sounds more like Stonewall Jackson than Jesse Jackson .",""" That sounds more like Stonewall Jackson than Reverend ( Jesse ) Jackson , "" he retorted .",1,1147,NEG,0.6066335439682007,NEU,0.7098976969718933
"The SharePoint Portal Server application , which facilitates teamwork , retails for $ 5,619 .","Server software , however , costs thousands of dollars , such as SharePoint Portal Server , which retails for $ 5,619 .",0,1148,POS,0.7346792221069336,NEU,0.5648227334022522
"Dogs , he said , are second only to humans in the thoroughness of medical understanding and research .",He said that dogs are second only to humans in terms of being the subject of medical research .,1,1149,POS,0.6787635684013367,NEU,0.7423899173736572
Argentine Guillermo Coria and Netherlander Martin Verkerk are in the other half .,The other semifinal between Guillermo Coria of Argentina and Martin Verkerk of the Netherlands is also compelling .,0,1152,NEU,0.9555084109306335,POS,0.8411247134208679
